2020-01-01-00-00-59;2020-01-01-00-35-29
40;0
47;0
41;0
31;0
37;0
48;0
36;0
39;0
33;0
49;0
40;0
33;0
33;0
37;0
43;0
45;0
32;0
36;0
32;0
43;0
30;0
34;0
33;0
31;0
42;0
31;0
31;0
29;0
38;0
18;0
20;0
30;0
22;0
24;0
30;0
34;0
32;0
17;0
29;0
26;0
31;0
23;0
30;0
23;0
24;0
23;0
21;0
24;0
26;0
32;0
22;0
28;0
19;0
18;0
26;0
40;0
27;0
20;0
21;0
21;0
21;0
18;0
29;0
26;0
22;0
22;0
21;0
28;0
11;0
20;0
17;0
26;0
19;0
14;0
19;0
24;0
18;0
18;0
22;0
14;0
19;0
20;0
18;0
13;0
18;0
24;0
20;0
17;0
12;0
20;0
23;0
21;0
14;0
21;0
15;0
15;0
16;0
8;0
15;0
13;0
19;0
15;0
17;0
14;0
12;0
11;0
15;0
19;0
14;0
12;0
12;0
22;0
21;0
14;0
12;0
20;0
6;0
8;0
23;0
17;0
9;0
12;0
17;0
14;0
17;0
13;0
14;0
15;0
19;0
17;0
16;0
20;0
15;0
10;0
16;0
17;0
8;0
13;0
9;0
14;0
6;0
16;0
15;0
10;0
8;0
9;0
17;0
15;0
20;0
11;0
15;0
11;0
11;0
15;0
7;0
16;0
17;0
9;0
13;0
7;0
10;0
15;0
11;0
7;0
7;0
11;0
8;0
12;0
11;0
10;0
5;0
13;0
15;0
9;0
11;0
13;0
13;0
10;0
8;0
11;0
12;0
11;0
7;0
10;0
11;0
13;0
8;0
10;0
9;0
10;0
6;0
7;0
9;0
10;0
8;0
8;0
9;0
5;0
8;0
7;0
4;0
12;0
10;0
9;0
6;0
11;0
9;0
8;0
11;0
13;0
5;0
11;0
7;0
6;0
9;0
11;0
7;0
8;0
8;0
8;0
8;0
9;0
10;0
12;0
10;0
8;0
4;0
2;0
11;0
7;0
5;0
7;0
8;0
12;0
1;0
3;0
11;0
11;0
8;0
6;0
6;0
11;0
9;0
8;0
7;0
9;0
7;0
6;0
5;0
11;0
10;0
6;0
10;0
7;0
6;0
7;0
8;0
9;0
9;0
7;0
4;0
9;0
4;0
10;0
7;0
7;0
6;0
12;0
3;0
8;0
9;0
8;0
3;0
4;0
8;0
6;0
7;0
6;0
6;0
9;0
4;0
4;0
9;0
5;0
9;0
11;0
13;0
8;0
9;0
5;0
6;0
3;0
4;0
4;0
7;0
12;0
8;0
4;0
5;0
6;0
7;0
8;0
10;0
2;0
6;0
6;0
9;0
5;0
7;0
7;0
8;0
7;0
4;0
8;0
4;0
4;0
5;0
5;0
3;0
8;0
9;0
4;0
2;0
5;0
9;0
6;0
5;0
3;0
10;0
3;0
9;0
7;0
9;0
3;0
9;0
8;0
6;0
4;0
8;0
4;0
8;0
4;0
6;0
5;0
6;0
3;0
4;0
8;0
5;0
4;0
1;0
2;0
4;0
4;0
8;0
6;0
3;0
4;0
8;0
7;0
6;0
8;0
7;0
5;0
9;0
4;0
1;0
7;0
3;0
5;0
8;0
8;0
2;0
5;0
6;0
4;0
1;0
5;0
6;0
6;0
4;0
7;0
8;0
5;0
6;0
9;0
10;0
5;0
7;0
4;0
9;0
3;0
6;0
5;0
6;0
7;0
6;0
5;0
2;0
6;0
6;0
3;0
8;0
2;0
3;0
5;0
4;0
2;0
3;0
4;0
5;0
5;0
9;0
12;0
3;0
3;0
4;0
4;0
10;0
5;0
4;0
3;0
6;0
2;0
1;0
2;0
4;0
7;0
6;0
2;0
2;0
2;0
2;0
5;0
5;0
5;0
6;0
1;0
5;0
2;0
1;0
6;0
2;0
1;0
9;0
5;0
5;0
7;0
2;0
8;0
6;0
2;0
5;0
7;0
5;0
6;0
4;0
4;0
4;0
2;0
5;0
1;0
2;0
3;0
1;0
7;0
5;0
3;0
3;0
2;0
3;0
4;0
2;0
2;0
5;0
4;0
4;0
4;0
0;0
1;0
3;0
6;0
6;0
5;0
0;0
2;0
5;0
3;0
2;0
8;0
3;0
6;0
1;0
7;0
3;0
3;0
3;0
4;0
8;0
4;0
4;0
5;0
4;0
1;0
2;0
3;0
1;0
1;0
8;0
3;0
5;0
5;0
4;0
2;0
3;0
7;0
4;0
2;0
4;0
2;0
3;0
3;0
3;0
3;0
4;0
2;0
2;0
3;0
1;0
3;0
1;0
5;0
6;0
1;0
2;0
1;0
1;0
9;0
0;0
3;0
4;0
2;0
5;0
1;0
2;0
2;0
1;0
8;0
3;0
4;0
6;0
5;0
4;0
5;0
3;0
4;0
2;0
2;0
4;0
1;0
0;0
4;0
6;0
3;0
2;0
2;0
1;0
3;0
1;0
6;0
4;0
2;0
2;0
9;0
0;0
1;0
2;0
1;0
3;0
3;0
4;0
6;0
5;0
3;0
1;0
5;0
3;0
3;0
3;0
4;0
3;0
2;0
1;0
4;0
3;0
3;0
2;0
1;0
2;0
0;0
1;0
2;0
2;0
1;0
4;0
3;0
3;0
5;0
3;0
3;0
2;0
1;0
1;0
1;0
3;0
4;0
2;0
0;0
1;0
1;0
4;0
2;0
3;0
3;0
3;0
1;0
1;0
1;0
1;0
3;0
3;0
0;0
5;0
2;0
1;0
6;0
3;0
2;0
4;0
1;0
1;0
3;0
3;0
3;0
3;0
4;0
2;0
3;0
3;0
1;0
3;0
5;0
6;0
4;0
4;0
3;0
1;0
4;0
3;0
2;0
4;0
5;0
0;0
1;0
1;0
2;0
1;0
4;0
2;0
4;0
1;0
2;0
2;0
3;0
3;0
2;0
1;0
0;0
4;0
2;0
3;0
4;0
3;0
1;0
3;0
2;0
0;0
3;0
5;0
4;0
1;0
2;0
2;0
3;0
3;0
1;0
4;0
1;0
6;0
2;0
6;0
2;0
3;0
3;0
2;0
4;0
3;0
3;0
2;0
2;0
3;0
1;0
1;0
0;0
0;0
4;0
2;0
2;0
1;0
2;0
2;0
1;0
1;0
1;0
2;0
1;0
3;0
4;0
6;0
4;0
1;0
1;0
1;0
2;0
1;0
5;0
1;0
0;0
3;0
4;0
2;0
3;0
2;0
0;0
1;0
2;0
3;0
4;0
2;0
0;0
3;0
3;0
1;0
4;0
0;0
4;0
4;0
0;0
2;0
5;0
3;0
3;0
2;0
2;0
2;0
1;0
3;0
1;0
1;0
1;0
2;0
2;0
1;0
3;0
2;0
1;0
3;0
0;0
1;0
0;0
0;0
5;0
1;0
2;0
3;0
3;0
2;0
2;0
1;0
0;0
1;0
0;0
0;0
3;0
0;0
2;0
1;0
2;0
0;0
1;0
1;0
4;0
3;0
1;0
1;0
1;0
2;0
1;0
1;0
2;0
1;0
2;0
1;0
4;0
1;0
1;0
2;0
0;0
1;0
2;0
1;0
3;0
1;0
4;0
2;0
3;0
5;0
1;0
0;0
2;0
1;0
0;0
1;0
0;0
1;0
2;0
5;0
4;0
1;0
3;0
0;0
4;0
0;0
0;0
1;0
1;0
0;0
1;0
4;0
1;0
2;0
1;0
1;0
1;0
1;0
1;0
3;0
3;0
2;0
1;0
3;0
0;0
0;0
3;0
2;0
2;0
3;0
1;0
0;0
3;0
3;0
2;0
1;0
0;0
1;0
0;0
4;0
3;0
2;0
2;0
2;0
0;0
2;0
0;0
3;0
1;0
0;0
3;0
1;0
1;0
2;0
1;0
2;0
2;0
1;0
0;0
2;0
2;0
2;0
1;0
0;0
1;0
3;0
0;0
3;0
1;0
3;0
0;0
1;0
0;0
2;0
3;0
1;0
3;0
0;0
3;0
5;0
1;0
1;0
2;0
1;0
0;0
0;0
1;0
1;0
1;0
2;0
3;0
2;0
2;0
2;0
2;0
2;0
1;0
0;0
0;0
1;0
2;0
0;0
3;0
1;0
0;0
1;0
0;0
5;0
2;0
3;0
0;0
0;0
3;0
2;0
1;0
1;0
2;0
0;0
1;0
1;0
1;0
2;0
2;0
2;0
2;0
4;0
4;0
2;0
1;0
2;0
0;0
3;0
2;0
1;0
4;0
1;0
1;0
0;0
2;0
2;0
3;0
0;0
0;0
1;0
2;0
1;0
1;0
0;0
2;0
3;0
2;0
2;0
1;0
1;0
1;0
1;0
1;0
3;0
3;0
2;0
1;0
0;0
2;0
1;0
1;0
1;0
1;0
2;0
3;0
1;0
0;0
2;0
1;0
2;0
1;0
3;0
4;0
2;0
1;0
3;0
3;0
0;0
2;0
3;0
1;0
0;0
1;0
0;0
1;0
2;0
1;0
0;0
2;0
2;0
3;0
0;0
1;0
1;0
0;0
2;0
2;0
2;0
0;0
0;0
4;0
2;0
3;0
0;0
2;0
2;0
3;0
2;0
0;0
2;0
1;0
2;0
2;0
2;0
0;0
0;0
0;0
5;0
1;0
4;0
3;0
2;0
1;0
2;0
1;0
0;0
4;0
0;0
2;0
2;0
1;0
1;0
2;0
0;0
3;0
0;0
1;0
0;0
1;0
1;0
0;0
1;0
0;0
1;0
1;0
1;0
4;0
2;0
1;0
1;0
1;0
1;0
2;0
0;0
1;0
1;0
1;0
1;0
1;0
1;0
2;0
1;0
1;0
0;0
1;0
3;0
0;0
0;0
1;0
2;0
0;0
1;0
0;0
1;0
0;0
1;0
1;0
1;0
5;0
2;0
1;0
1;0
3;0
3;0
2;0
0;0
1;0
1;0
1;0
1;0
0;0
3;0
3;0
1;0
0;0
2;0
0;0
2;0
1;0
1;0
0;0
1;0
0;0
2;0
0;0
0;0
0;0
2;0
1;0
4;0
3;0
1;0
3;0
1;0
0;0
1;0
2;0
0;0
2;0
1;0
2;0
1;0
1;0
2;0
1;0
3;0
5;0
0;0
7;0
0;0
1;0
0;0
0;0
1;0
0;0
1;0
1;0
1;0
1;0
0;0
1;0
0;0
0;0
2;0
2;0
0;0
0;0
0;0
3;0
2;0
0;0
3;0
0;0
0;0
4;0
1;0
1;0
1;0
2;0
0;0
3;0
2;0
4;0
1;0
3;0
0;0
1;0
1;0
2;0
1;0
4;0
1;0
2;0
2;0
1;0
2;0
0;0
1;0
1;0
2;0
1;0
1;0
0;0
2;0
1;0
1;0
1;0
2;0
0;0
0;0
1;0
1;0
3;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
1;0
1;0
3;0
3;0
1;0
1;0
1;0
1;0
1;0
2;0
0;0
0;0
2;0
0;0
1;0
0;0
2;0
2;0
1;0
1;0
2;0
0;0
0;0
2;0
1;0
0;0
0;0
0;0
4;0
2;0
1;0
1;0
1;0
1;0
1;0
0;0
1;0
2;0
1;0
2;0
1;0
3;0
0;0
0;0
0;0
3;0
0;0
1;0
1;0
2;0
2;0
1;0
2;0
0;0
1;0
1;0
0;0
0;0
3;0
1;0
3;0
1;0
1;0
3;0
1;0
0;0
0;0
0;0
2;0
0;0
2;0
1;0
1;0
1;0
1;0
0;0
1;0
2;0
0;0
2;0
1;0
1;0
1;0
0;0
0;0
3;0
2;0
1;0
0;0
0;0
1;0
0;0
3;0
0;0
1;0
0;0
0;0
0;0
1;0
1;0
1;0
3;0
1;0
1;0
0;0
1;0
0;0
2;0
0;0
0;0
0;0
1;0
1;0
3;0
2;0
1;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
2;0
1;0
0;0
4;0
1;0
0;0
0;0
0;0
1;0
0;0
1;0
1;0
1;0
0;0
0;0
2;0
0;0
0;0
0;0
3;0
1;0
1;0
0;0
0;0
1;0
1;0
0;0
1;0
2;0
1;0
1;0
0;0
1;0
1;0
1;0
0;0
1;0
0;0
0;0
1;0
0;0
1;0
1;0
0;0
2;0
1;0
3;0
1;0
2;0
3;0
1;0
0;0
0;0
0;0
0;0
1;0
1;0
1;0
2;0
0;0
0;0
0;0
2;0
0;0
2;0
3;0
0;0
3;0
0;0
0;0
0;0
1;0
2;0
1;0
1;0
0;0
4;0
1;0
0;0
1;0
0;0
1;0
0;0
3;0
1;0
0;0
4;0
1;0
0;0
0;0
1;0
2;0
0;0
0;0
2;0
0;0
0;0
1;0
0;0
3;0
2;0
2;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
2;0
0;0
1;0
1;0
0;0
2;0
1;0
1;0
2;0
1;0
3;0
2;0
1;0
1;0
0;0
2;0
0;0
1;0
0;0
0;0
1;0
1;0
0;0
2;0
0;0
3;0
1;0
0;0
1;0
0;0
2;0
3;0
1;0
2;0
1;0
1;0
1;0
2;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
2;0
1;0
0;0
0;0
0;0
1;0
2;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
2;0
1;0
1;0
1;0
0;0
1;0
0;0
2;0
1;0
1;0
1;0
0;0
1;0
1;0
2;0
0;0
0;0
0;0
1;0
1;0
1;0
0;0
1;0
0;0
0;0
1;0
3;0
1;0
2;0
3;0
2;0
0;0
1;0
1;0
2;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
3;0
2;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
2;0
0;0
2;0
1;0
1;0
2;0
2;0
0;0
1;0
0;0
1;0
1;0
1;0
1;0
1;0
0;0
3;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
1;0
0;0
1;0
3;0
0;0
0;0
2;0
0;0
1;0
0;0
1;0
1;0
2;0
0;0
0;0
1;0
1;0
2;0
0;0
1;0
2;0
0;0
0;0
0;0
0;0
2;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
2;0
0;0
0;0
0;0
1;0
1;0
1;0
1;0
0;0
1;0
2;0
0;0
0;0
2;0
1;0
1;0
1;0
0;0
0;0
1;0
1;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
1;0
1;0
1;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
1;0
3;0
1;0
0;0
0;0
2;0
1;0
0;0
1;0
0;0
0;0
2;0
0;0
0;0
1;0
2;0
0;0
0;0
1;0
1;0
0;0
1;0
0;0
3;0
2;0
0;0
2;0
1;0
0;0
0;0
0;0
2;0
0;0
0;0
0;0
0;0
2;0
264;0
