2020-01-01-00-00-55;2020-01-01-00-17-10
8;0
10;0
7;0
7;0
4;0
4;0
4;0
9;0
6;0
4;0
4;0
3;0
5;0
4;0
2;0
6;0
2;0
9;0
4;0
2;0
7;0
7;0
1;0
2;0
1;0
7;0
4;0
7;0
1;0
4;0
4;0
2;0
7;0
2;0
3;0
3;0
4;0
4;0
4;0
4;0
5;0
2;0
2;0
1;0
5;0
7;0
3;0
2;0
6;0
5;0
3;0
3;0
2;0
3;0
2;0
3;0
5;0
4;0
3;0
6;0
4;0
4;0
1;0
7;0
0;0
1;0
5;0
9;0
3;0
2;0
3;0
3;0
1;0
6;0
1;0
4;0
4;0
6;0
2;0
5;0
2;0
2;0
4;0
2;0
4;0
2;0
1;0
0;0
3;0
2;0
2;0
8;0
4;0
2;0
4;0
2;0
6;0
4;0
0;0
3;0
3;0
9;0
4;0
2;0
1;0
4;0
3;0
1;0
4;0
6;0
1;0
2;0
3;0
3;0
6;0
2;0
2;0
3;0
3;0
3;0
4;0
1;0
1;0
1;0
1;0
1;0
1;0
0;0
3;0
4;0
3;0
2;0
0;0
2;0
3;0
2;0
2;0
4;0
7;0
2;0
3;0
3;0
4;0
1;0
4;0
3;0
1;0
4;0
1;0
0;0
3;0
3;0
3;0
3;0
0;0
2;0
6;0
1;0
2;0
1;0
2;0
2;0
1;0
1;0
5;0
3;0
2;0
1;0
0;0
1;0
2;0
1;0
1;0
3;0
1;0
4;0
3;0
1;0
1;0
4;0
2;0
2;0
1;0
1;0
3;0
0;0
4;0
1;0
2;0
1;0
6;0
0;0
2;0
2;0
3;0
2;0
1;0
3;0
0;0
1;0
2;0
2;0
1;0
2;0
4;0
2;0
3;0
2;0
4;0
1;0
0;0
2;0
1;0
4;0
2;0
2;0
0;0
3;0
1;0
1;0
2;0
3;0
0;0
0;0
1;0
2;0
2;0
3;0
3;0
0;0
3;0
1;0
3;0
0;0
1;0
4;0
1;0
2;0
1;0
3;0
1;0
3;0
0;0
2;0
1;0
2;0
0;0
3;0
1;0
2;0
1;0
3;0
2;0
3;0
1;0
1;0
3;0
1;0
3;0
0;0
2;0
0;0
2;0
0;0
1;0
2;0
3;0
2;0
2;0
3;0
0;0
2;0
0;0
0;0
2;0
1;0
2;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
1;0
3;0
1;0
1;0
1;0
1;0
1;0
0;0
2;0
1;0
0;0
2;0
0;0
1;0
0;0
2;0
2;0
2;0
2;0
1;0
1;0
1;0
2;0
1;0
4;0
0;0
0;0
0;0
1;0
1;0
2;0
1;0
1;0
0;0
2;0
1;0
4;0
1;0
0;0
3;0
0;0
1;0
0;0
1;0
0;0
1;0
3;0
3;0
1;0
1;0
2;0
0;0
0;0
1;0
1;0
0;0
0;0
1;0
2;0
0;0
1;0
1;0
3;0
1;0
3;0
0;0
1;0
0;0
2;0
3;0
0;0
0;0
2;0
1;0
2;0
0;0
2;0
0;0
1;0
0;0
0;0
4;0
2;0
0;0
1;0
1;0
3;0
0;0
1;0
4;0
2;0
3;0
5;0
8;0
15;0
45;0
126;0
220;0
366;0
414;0
518;0
407;0
457;0
683;0
1146;0
1693;0
2023;0
2383;0
2503;0
1812;0
1546;0
1310;0
885;0
727;0
624;0
583;0
535;0
468;0
440;0
431;0
381;0
346;0
258;0
236;0
211;0
215;0
224;0
214;0
222;0
154;0
172;0
146;0
130;0
106;0
109;0
83;0
65;0
84;0
61;0
51;0
65;0
45;0
61;0
58;0
46;0
52;0
46;0
59;0
51;0
50;0
45;0
53;0
43;0
47;0
44;0
55;0
38;0
35;0
25;0
39;0
31;0
17;0
28;0
27;0
29;0
24;0
19;0
17;0
20;0
20;0
32;0
25;0
22;0
28;0
24;0
15;0
21;0
20;0
25;0
17;0
14;0
18;0
14;0
17;0
13;0
17;0
20;0
23;0
11;0
14;0
18;0
14;0
13;0
6;0
11;0
19;0
14;0
12;0
9;0
7;0
9;0
12;0
6;0
6;0
6;0
9;0
7;0
11;0
7;0
4;0
9;0
6;0
7;0
4;0
7;0
6;0
7;0
4;0
4;0
7;0
9;0
6;0
7;0
3;0
1;0
2;0
5;0
2;0
2;0
5;0
1;0
0;0
2;0
2;0
4;0
3;0
1;0
1;0
2;0
0;0
1;0
0;0
2;0
1;0
0;0
2;0
0;0
1;0
0;0
2;0
0;0
1;0
0;0
1;0
1;0
0;0
0;0
1;0
2;0
0;0
1;0
1;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
2;0
2;0
1;0
1;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
2;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
2;0
1;0
0;0
2;0
1;0
0;0
0;0
1;0
2;0
0;0
0;0
0;0
1;0
1;0
5;0
1;0
1;0
0;0
0;0
3;0
0;0
0;0
2;0
1;0
2;0
2;0
2;0
0;0
2;0
0;0
1;0
0;0
1;0
1;0
2;0
1;0
0;0
0;0
0;0
0;0
2;0
0;0
2;0
0;0
1;0
1;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
2;0
0;0
0;0
0;0
1;0
0;0
2;0
1;0
0;0
1;0
0;0
0;0
3;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
0;0
1;0
1;0
0;0
1;0
1;0
1;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
0;0
2;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
2;0
1;0
0;0
0;0
1;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
1;0
3;0
0;0
0;0
0;0
2;0
1;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
1;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
0;0
0;0
3;0
0;0
1;0
1;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
2;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
1;0
0;0
0;0
2;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
2;0
2;0
0;0
0;0
0;0
1;0
2;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
1;0
0;0
1;0
1;0
0;0
2;0
0;0
0;0
0;0
0;0
0;0
0;0
3;0
0;0
1;0
0;0
3;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
2;0
0;0
0;0
1;0
0;0
2;0
1;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
2;0
0;0
1;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
1;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
2;0
0;0
0;0
2;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
3;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
2;0
0;0
0;0
1;0
0;0
2;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
1;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
2;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
1;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
2;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
1;0
0;0
0;0
2;0
2;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
1;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
2;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
1;0
0;0
0;0
0;0
2;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
2;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
1;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
27;0
